acc,CpCpos2,CpCpos2_low95CI,CpCpos2_high95CI,CpCbridge,CpCbridge_low95CI,CpCbridge_high95CI,CpGpos1,CpGpos1_low95CI,CpGpos1_high95CI,CpGpos2,CpGpos2_low95CI,CpGpos2_high95CI,CpGbridge,CpGbridge_low95CI,CpGbridge_high95CI,CpUpos1,CpUpos1_low95CI,CpUpos1_high95CI,CpUpos2,CpUpos2_low95CI,CpUpos2_high95CI,CpUbridge,CpUbridge_low95CI,CpUbridge_high95CI,CpApos2,CpApos2_low95CI,CpApos2_high95CI,CpAbridge,CpAbridge_low95CI,CpAbridge_high95CI,GpCpos2,GpCpos2_low95CI,GpCpos2_high95CI,GpCbridge,GpCbridge_low95CI,GpCbridge_high95CI,GpGpos2,GpGpos2_low95CI,GpGpos2_high95CI,GpGbridge,GpGbridge_low95CI,GpGbridge_high95CI,GpUpos2,GpUpos2_low95CI,GpUpos2_high95CI,GpUbridge,GpUbridge_low95CI,GpUbridge_high95CI,GpApos2,GpApos2_low95CI,GpApos2_high95CI,GpAbridge,GpAbridge_low95CI,GpAbridge_high95CI,UpCpos1,UpCpos1_low95CI,UpCpos1_high95CI,UpCpos2,UpCpos2_low95CI,UpCpos2_high95CI,UpCbridge,UpCbridge_low95CI,UpCbridge_high95CI,UpGpos2,UpGpos2_low95CI,UpGpos2_high95CI,UpGbridge,UpGbridge_low95CI,UpGbridge_high95CI,UpUpos1,UpUpos1_low95CI,UpUpos1_high95CI,UpUpos2,UpUpos2_low95CI,UpUpos2_high95CI,UpUbridge,UpUbridge_low95CI,UpUbridge_high95CI,UpApos2,UpApos2_low95CI,UpApos2_high95CI,UpAbridge,UpAbridge_low95CI,UpAbridge_high95CI,ApCpos2,ApCpos2_low95CI,ApCpos2_high95CI,ApCbridge,ApCbridge_low95CI,ApCbridge_high95CI,ApGpos1,ApGpos1_low95CI,ApGpos1_high95CI,ApGpos2,ApGpos2_low95CI,ApGpos2_high95CI,ApGbridge,ApGbridge_low95CI,ApGbridge_high95CI,ApUpos2,ApUpos2_low95CI,ApUpos2_high95CI,ApUbridge,ApUbridge_low95CI,ApUbridge_high95CI,ApApos2,ApApos2_low95CI,ApApos2_high95CI,ApAbridge,ApAbridge_low95CI,ApAbridge_high95CI
NC_003675,0.1529395235694758,0.1252011972788056,0.1762553417276985,0.1276874147900196,0.1016721657440967,0.1559625264311222,0.2883435582822086,0.4426594995736204,0.6000153470521472,0.0530701428017405,0.1770543883737914,0.2372245153057849,0.0640495394060629,0.1611313850670269,0.2132891256225082,0.6019108280254777,0.5000754776028264,0.6108289809958996,0.2932285308230646,0.1899770307100676,0.2472120936975156,0.1553224022719489,0.098607993115006,0.142841452061836,0.340920552611661,0.2194227636995891,0.281146234878019,0.2021973440195801,0.1115575695056096,0.1531596527567702,0.1248888820110221,0.1295784678451856,0.1802511930826671,0.1169783424951088,0.1605976571900791,0.2249717207086561,0.224497123242697,0.2813295515217076,0.3618951319002843,0.1979023597834923,0.265382557488578,0.3275683478297381,0.1892813512375692,0.1960400908285191,0.257991989767673,0.1287570058455757,0.1483522751616024,0.2060260289678595,0.5380803757863056,0.2929438558144782,0.3846031205203019,0.172987982559119,0.1891968908440069,0.2396211563295832,0.618421052631579,0.5217200580327879,0.6510869595110689,0.1827700073153974,0.1336094227066639,0.1819009736784288,0.2289542031573441,0.1537962410740093,0.2189715824451363,0.4076078545613443,0.3023914774962838,0.371768813635927,0.4532433012281555,0.2424426922067759,0.3028912245336259,0.4875877103611077,0.4799956037397423,0.5742810919163582,0.2758910364999702,0.2029850008999942,0.2567119464821542,0.1745313941897893,0.1490907454168229,0.2029259070712875,0.212774601458865,0.3321283871651992,0.4022094117290827,0.1150710947070826,0.1683550667803635,0.2186629795176129,0.3899782135076252,0.363675719462245,0.4521064156140078,0.2316537419898247,0.1875943146002225,0.2580569926374939,0.507347212607157,0.3893393806301706,0.4874374046247023,0.345703125,0.4087663948722609,0.4945421988777391,0.3657220489696074,0.3091857692587427,0.3749743062859195,0.6100217864923747,0.5478935843859931,0.6363242805377558,0.2103083523339353,0.1731602900886238,0.2355660600155596,0.654296875,0.5054578011222609,0.591233605127739,0.3134900298933709,0.2173136582735317,0.2702166297514846
NC_003676,0.2108559449917451,0.148491943695082,0.2008100405203821,0.1916687335129287,0.1279431257177145,0.185335369601737,0.3709677419354839,0.5064819883845514,0.6478190868842671,0.0648498180217119,0.2022172000842925,0.2621255768135705,0.1036161254710354,0.186388674439263,0.2401669291870977,0.7051671732522796,0.5566739329867832,0.6638063101743109,0.2720758279633795,0.1744563817947103,0.2300977033390584,0.1697940559243622,0.1053717887436656,0.1520574513942091,0.2997611369199058,0.2040375521798368,0.2619991815018701,0.2356187191023659,0.1222235608629922,0.1676404571182045,0.1593183088253248,0.1503068425093259,0.2046200800932348,0.1871130401036063,0.1944796511449136,0.2616687527036759,0.3036567943699298,0.3112770488810755,0.3904598979235985,0.2442474728257685,0.2925706852486067,0.3547550405243279,0.1511287837604823,0.1761885968850661,0.2343719901066807,0.1208178789861907,0.1522885428257708,0.2127458530553348,0.4505782550814396,0.2659755474077049,0.3501071561287565,0.2344003787342805,0.1874103934367829,0.2396015288999702,0.6074766355140185,0.5269187304351195,0.6600999611536671,0.2308978187022125,0.1604375499898295,0.2121018542456859,0.1776419598537854,0.1519764855199293,0.2111011031868157,0.4678014783838269,0.315375110846159,0.3858432783406035,0.3709797825754051,0.2177694309964376,0.275372366921137,0.3747327049856918,0.4114071219993814,0.5064007266840015,0.2467332198927008,0.1884638063799762,0.2403989027541089,0.1410515934865676,0.122352862437959,0.1731307366373281,0.1452615224882594,0.2978461181475057,0.3617177557075816,0.1085882042091541,0.1436698118820404,0.1921735436767749,0.4977477477477477,0.4169473985422329,0.5114264753316417,0.2202749522655252,0.1885611309529406,0.2520996593767661,0.5000773399655408,0.366335628209729,0.4615242314905472,0.4883720930232557,0.4554048784770841,0.5421300052438465,0.3634932937575711,0.2804135903652671,0.3417021700335177,0.5022522522522522,0.4885735246683584,0.583052601457767,0.1449466704207468,0.1456647477608717,0.2047103580089503,0.5116279069767442,0.4578699947561535,0.5445951215229158,0.2016591271022988,0.1797365775657447,0.230494349823262
NC_004119,0.1675253725183103,0.1234760695020934,0.172728304585197,0.1326483079735965,0.0970468323583519,0.1483718677918455,0.2320441988950276,0.4447102432800172,0.5939527401453981,0.0486209382785238,0.1879895444158003,0.2457897330392748,0.0376082264928996,0.1511884409578752,0.2034590744417769,0.5974842767295597,0.4926665616251406,0.6044151993811486,0.2947185240428209,0.1897242025427853,0.2476994971080668,0.1594940900374081,0.0955309081440071,0.1402685897543646,0.3458382031620118,0.2178535586200295,0.2800792709369319,0.1732352295786872,0.1076235483226348,0.1495322225490531,0.1071659982957511,0.1241720685326774,0.1757297970489157,0.1031028208451154,0.1641336116528117,0.2244588162143306,0.2679056304238857,0.2944100000900456,0.3745735115502159,0.2467977252753712,0.2725544839664783,0.3354668178059204,0.1804395350178685,0.1916539880261086,0.2529247663125102,0.1378531292076643,0.1551607025363364,0.2123763257244268,0.4839198659241619,0.2903734110319602,0.3796308155092612,0.1937980693107617,0.1978571234762776,0.2482302158829396,0.6384976525821596,0.5090642674196152,0.6466728217822634,0.1516769139366909,0.128507049251851,0.1766403544552205,0.2261889849221676,0.1517149862259125,0.2116708121256954,0.4591387416016411,0.3113625152312318,0.3802617541567875,0.4100545857850747,0.233205912923461,0.2922547678044884,0.4864652719925303,0.4805081788649808,0.5765555704538506,0.2884184796239409,0.1989645520708911,0.2546095634540444,0.1920428286679704,0.1472273818408326,0.2007953655219493,0.1841728283465206,0.3240072848704822,0.3934242290138465,0.1305983241999242,0.166564892057883,0.2154284145899709,0.3922018348623853,0.3580565499924126,0.450191156429606,0.192550614688825,0.1789812590390344,0.2459146767537166,0.5346919593090399,0.3960503067626687,0.4980978215382233,0.3796477495107631,0.4216787786048853,0.509878951336402,0.3686693691826437,0.3019923962359849,0.3664188264244271,0.6077981651376145,0.5498088435703943,0.6419434500075876,0.1646935816126914,0.1667735508829116,0.2297356485084799,0.6203522504892368,0.4901210486635973,0.5783212213951139,0.3095631792341315,0.2143852940874171,0.2675806768340813
NC_026620,0.17169434155407,0.1264250538803208,0.176644873923959,0.1122705087699712,0.1003475208789255,0.1521847078497277,0.2525252525252526,0.4633070712720387,0.6033696964047239,0.0672122237898246,0.1947615465788846,0.2530042207067569,0.0634431044708037,0.1603129886599288,0.2114026875371006,0.6137071651090342,0.5046686251778674,0.6175930570651209,0.2539567393990138,0.1821887797772687,0.2423348738638654,0.1583460964819216,0.0971673503195603,0.1436703573692405,0.3367855092091136,0.2080065363536774,0.2680289291013462,0.2003889588356423,0.1070495978290798,0.1498070710644927,0.1280884217384031,0.1291188644828393,0.1801636486949306,0.1548053464001871,0.1708864717191194,0.2351720973380175,0.2950906721480665,0.3053809911167662,0.3863198066854433,0.2566748507770719,0.2855392068217351,0.3468559866476948,0.1502886051980744,0.1864208358112612,0.245368035732047,0.1302647759852451,0.1564118204439977,0.2170022361638612,0.5004761790486749,0.2815882913133291,0.3676080415449307,0.2125817178902546,0.1932047372617121,0.2435402867539115,0.5874439461883408,0.510794477604753,0.6449544013190118,0.154553846519647,0.1355739743354352,0.1818507701352436,0.1808212937336984,0.1478213942587574,0.209357676854677,0.4686477424501397,0.3219656910270883,0.3885228448678532,0.383571530132024,0.2308751616386944,0.2873663585005838,0.470974049482451,0.4676243449286313,0.5649671141061672,0.285446301852422,0.1950637777853012,0.2493118395644713,0.159513165627554,0.1416627994991597,0.1939517315383501,0.1844781200102545,0.3085397172306502,0.3776790667279219,0.1275014055177291,0.1550022748597437,0.2027581880248113,0.4288840262582057,0.3719887931780654,0.4635735700604475,0.1883184667966393,0.1735778363353076,0.2369828564018079,0.56162267389269,0.3936367567162988,0.4902588476876664,0.4213836477987421,0.4399777459733609,0.5298964678631167,0.3914792973868825,0.287886661436997,0.3511395992741064,0.5711159737417945,0.5364264299395529,0.628011206821935,0.1774294774608894,0.1569178750796017,0.2185714910959446,0.5786163522012577,0.4701035321368832,0.5600222540266391,0.2609838146479343,0.1956312208984124,0.2466943134345449
DQ235149,0.2129764453645336,0.1487500033208099,0.2004164614233721,0.1529164716934643,0.1252133993712084,0.1791328783661644,0.376470588235294,0.5361681150025397,0.6551260026445223,0.1927258153341528,0.2535320562978349,0.315558561624997,0.1219038473438024,0.1856073313906939,0.2333663778161061,0.70625,0.5680151733009842,0.6730910766990157,0.1758274082768935,0.1585145260479665,0.2134775325708645,0.1346450300155343,0.0966256871341526,0.1430444868834701,0.2644197625501356,0.1792258959137795,0.2320937470777216,0.2088941854633323,0.1123474024253634,0.1560073221065572,0.1582023997916643,0.15377013519726,0.2025597012593242,0.2570844600203671,0.2355026583354686,0.2991312252110615,0.3552803439217498,0.3706214324685255,0.4434590752967703,0.3994945453919812,0.3551137710154342,0.4125080049621081,0.1530551242849575,0.1621183650705353,0.2182545310532996,0.2053302842421859,0.1783642956567823,0.2432660840586616,0.3998404492927385,0.2336132242058428,0.303752710546332,0.2813002517681833,0.2171471563169923,0.2722197802165035,0.553763440860215,0.4970708023262254,0.6384668320823764,0.1831968783467613,0.1597830265131026,0.2110200058348013,0.1350623161485722,0.1338430434235539,0.1890736003071048,0.5997060851023271,0.3803543477386745,0.4504379799488882,0.2817255726505194,0.1972067556181403,0.2483851061300244,0.3720423167016685,0.401525361879372,0.4949529312504261,0.1984360090856421,0.1717924987967856,0.2230087391732503,0.0826185784310383,0.1036814986691707,0.1531315681298712,0.1164345551121799,0.2483802507615318,0.312642994639315,0.1091545982574114,0.1206277847524384,0.1660381112137704,0.5025380710659899,0.434742542103176,0.5339325848003772,0.1995225926253175,0.1581519229921928,0.2134484746172788,0.5517739258233646,0.3710104987310345,0.4602616263661639,0.6850220264317182,0.5375912308409253,0.6245717647537877,0.2784242939270939,0.2397658959978716,0.2938378303012583,0.4974619289340101,0.4660674151996226,0.5652574578968236,0.1120215392889574,0.1197594297848612,0.1742481997247734,0.3149779735682819,0.375428235246212,0.4624087691590743,0.1666386621529615,0.144118688689394,0.1931981623293322
DQ235151,0.2169402672502986,0.1645882282954089,0.2181942759442699,0.2186330691046721,0.1439349424036168,0.2005267044344424,0.4291338582677165,0.5563435023182007,0.6750501984691893,0.1594209418953427,0.2476795766860245,0.3074523734453635,0.1337824264509422,0.2048842340308798,0.2553212376047578,0.7910447761194029,0.6082393701859131,0.7114203313066264,0.1859470659232157,0.146509543742167,0.200783557243457,0.1711341519922096,0.1003245789759804,0.148328101761788,0.2796889079905735,0.1814438383461578,0.237758406158379,0.2563814176383265,0.126456715209228,0.1704437946302515,0.1909876117324861,0.1703075125565822,0.2227018164028043,0.2476407419923933,0.2400957525881265,0.3059990150310817,0.3637096201660461,0.3624733347496192,0.4357316243626884,0.401923947121376,0.3414175401067193,0.3994728534031675,0.1304489802683276,0.1519054225619107,0.2038323959746528,0.1288818409662978,0.1592298274458313,0.22197204452606,0.3888940568650056,0.2371496450421466,0.3063770750856089,0.2597388419076422,0.2100879803495478,0.2634589835918051,0.5425531914893617,0.5027494624374265,0.6414633035200237,0.2570013240179115,0.1785909259749544,0.2338787600474466,0.1307636101773049,0.1277386784879445,0.1834036206109369,0.5539061875823913,0.3689841090176657,0.4350491895282544,0.2585979424606738,0.1835014121649561,0.233516062003861,0.2807586593178734,0.3531555629661796,0.4469707489704298,0.1666875584498958,0.1610855842800562,0.2129043411072454,0.0680541029825991,0.0904331073591132,0.1348552421211268,0.1137412425493261,0.2530430483660553,0.3168560008030945,0.0588751395219491,0.1124303435299381,0.1581841011119418,0.6683673469387755,0.4748699628303631,0.5725024861492326,0.1892697853287337,0.1664436406685853,0.2238492423412434,0.5255876445827592,0.3572252346797279,0.4461848461904188,0.6226012793176972,0.5257923227992262,0.6146724959641005,0.2848175092429826,0.2411341986047494,0.2976575273612077,0.3316326530612244,0.4274975138507678,0.5251300371696375,0.1054603434590002,0.1116161126213746,0.1650486379574716,0.3773987206823027,0.3853275040359002,0.4742076772007746,0.1875658836502576,0.1458782118777454,0.1959245892478687
JF416960,0.2544490294908174,0.172566278236227,0.2278403153242835,0.2649779182627184,0.1549785084962575,0.2142451519256306,0.47265625,0.5734473040185699,0.6892089459814301,0.1511451299144087,0.2437739657340137,0.3051802949431268,0.1282186599278006,0.2109535913074487,0.2619161422559382,0.819277108433735,0.6145384396074205,0.7169314399106408,0.1681424676592179,0.1519332895500855,0.2042635648608169,0.1578264544919952,0.1052244506191478,0.1540505681248239,0.2823976575282407,0.1796170596737291,0.2350485222491447,0.2630195993184633,0.1253246190056617,0.1724363636324227,0.1864362881903167,0.1756416592033914,0.2290935460622813,0.227990901772984,0.2335434442987169,0.2968862175928825,0.355238219087628,0.354693547779093,0.4270978235937531,0.397858264774505,0.3378108870820252,0.3948023825047074,0.1576480307708164,0.1551780343313657,0.2065716298524987,0.1231643279446115,0.1549770685766128,0.2140790226239486,0.3521832192446711,0.2317479927390288,0.30233708632655,0.2285861024129475,0.201362193752947,0.256710633262,0.5729166666666666,0.5151062540148752,0.6543416626517915,0.2731847517844516,0.1858113829927476,0.2407444744243977,0.1333442542217527,0.1370390573650596,0.19225176114673,0.5300050500625596,0.360808217233288,0.4299653027193815,0.2834866408123834,0.1868772078211861,0.2365006066454564,0.2528408405644813,0.3461773965092304,0.4395571177916816,0.201084436077056,0.1639547370560855,0.2181573759900996,0.0868380880298608,0.0919681317191199,0.1389862206092528,0.097355490377159,0.2513263565850892,0.3129801091660111,0.0679647339860474,0.1105195140294797,0.1542981717683607,0.6159600997506235,0.4794292434923775,0.576630606881686,0.1943981031976498,0.1639454463598748,0.222485780191861,0.4871759895889201,0.3432778837772555,0.4314083202651687,0.6436285097192224,0.526121044806038,0.6147212878073514,0.2781261522553004,0.2385326743940355,0.2926615245311577,0.3840399002493765,0.4233693931183145,0.520570756507623,0.0924929980025792,0.1078807660954215,0.1596470490810355,0.3563714902807775,0.385278712192648,0.4738789551939615,0.1669071164294079,0.142204547888345,0.1913971885673301
NC_001672,0.221210891527892,0.160717761481192,0.2150675890828944,0.191256490693726,0.1367326549084654,0.1948064331343773,0.4221311475409836,0.5465863350397229,0.67248743545208,0.1601060183233557,0.2432804016694355,0.3033300222438135,0.1109406231118555,0.1981046636947596,0.2491213221163393,0.7395209580838324,0.5959019934537554,0.6995650724145063,0.1909328018547855,0.1551651719618924,0.2063955629592088,0.1852218556816922,0.099995704274467,0.1487732775298054,0.2706459103291762,0.1834166278598085,0.2386702893534528,0.252597700779517,0.1218210029096479,0.166745353333278,0.1831119335977961,0.164719883427901,0.2170434399341739,0.2261708815917847,0.2321725863306025,0.2965033958275195,0.3491695100083854,0.3573197075111466,0.4316836914025271,0.4008407396883712,0.3339477073378563,0.3938551706254992,0.1585871569649913,0.1567610768876206,0.2133516921847271,0.1314413771885775,0.1610434139707371,0.2225865333472606,0.3733948257948551,0.2377956127913566,0.3114115135214842,0.2580049031405241,0.2086023087005825,0.2613574994274897,0.5487179487179488,0.5081239482795601,0.6474863081306963,0.2427025782673455,0.1725088684465546,0.2262704400173208,0.1386849215671033,0.1321549812612699,0.1864409307068865,0.5644538867155904,0.3645884436415027,0.4321564959820609,0.3014084769170336,0.1917775674046057,0.2411483588217101,0.3293214429286106,0.3655578138580391,0.4595708414253965,0.1871650049804839,0.165545047879744,0.2183543394709395,0.1003569244587293,0.095915712189067,0.1420692546485932,0.0944494493394033,0.2557041093260936,0.3203655086967579,0.0645797574431911,0.1166503892093385,0.1629305824343578,0.6175,0.45853735437058,0.5595526456294193,0.1959799187600889,0.1670448390402898,0.2252380211393024,0.5242470224154947,0.3584667984676416,0.4493424056825006,0.5920502092050209,0.5212584577550516,0.6074068142114768,0.2621385447161736,0.2447555348726869,0.2975034627954895,0.3825,0.4404473543705807,0.5414626456294199,0.093482837097071,0.1134517057478704,0.168542755771438,0.4079497907949791,0.3925931857885235,0.4787415422449487,0.1862302971325636,0.1478270438125951,0.1974248495006678
NC_001809,0.2244150630009798,0.1669354301356094,0.2212146226964244,0.2126212004053378,0.1449452208604187,0.202339255818829,0.4251968503937008,0.5587261542215887,0.6812187276681656,0.1544740354384811,0.244036114969066,0.3043808070623385,0.1372858772844028,0.2069583945436039,0.2581528780818727,0.7956656346749225,0.6056811346185811,0.7116005991275491,0.195391447888534,0.1518378605056466,0.2018490057883831,0.1925884547156202,0.1033981795656905,0.1515224910102159,0.272812504647078,0.1814177116283136,0.2367704551792696,0.2629185373585512,0.1244722365541948,0.1715079514826317,0.2099163070655581,0.1708332278722586,0.2245076627830415,0.2247881099317732,0.2340448175706187,0.2986377606892572,0.3432858339563384,0.3579567862486829,0.4308791089285538,0.3832575568059676,0.335186646635999,0.3910702191032085,0.1391190460509377,0.1541598494407666,0.2072493246335833,0.1215667260202355,0.1599176839039285,0.2200349940519461,0.3739535367946582,0.2363976305861709,0.3078532506864532,0.2692752620665677,0.2052254983707883,0.2570588228276673,0.556701030927835,0.5046765727508581,0.6500553860120307,0.2640413077338766,0.1820296756863993,0.2360397965731939,0.1577847627900392,0.1306048263621689,0.1864094584867353,0.551897472579876,0.3620030317582559,0.4317108547462737,0.2808122737272636,0.1870644364412675,0.2367977425502653,0.2789234978190637,0.3551079139186505,0.4510980304356329,0.1779474713555698,0.1644188907969909,0.2162668010692315,0.083912707635855,0.0928047669153249,0.1394269917942301,0.1046695632464857,0.2528015308040496,0.3159634989308156,0.0461363822395939,0.1115653156623538,0.1575557025781366,0.6372795969773298,0.4747186732790205,0.5734123090887538,0.1924187829786156,0.1661656091648138,0.2261839475517984,0.5211829542184807,0.3493463756874412,0.4454539008586076,0.6344086021505376,0.5216398988352773,0.6143902086916053,0.270306806897197,0.2407349464632467,0.2945385518773889,0.36272040302267,0.4265876909112462,0.5252813267209797,0.0836657315947436,0.1106840924982164,0.1644353270368048,0.3655913978494623,0.3856097913083956,0.4783601011647235,0.1780109161935514,0.1431569617956757,0.1923271043478984
NC_003687,0.2497880264385601,0.1598359755341903,0.2141756811587835,0.1887736125870913,0.1407985212262752,0.1961558770288091,0.4631147540983606,0.5441428114058411,0.6688244017089131,0.1353640953344486,0.2357046257008001,0.2966576138154027,0.0987563712138647,0.1954447875735629,0.2471486327492498,0.7313432835820896,0.5914662802690034,0.6964561077907001,0.1720093827375387,0.1564291207548009,0.209228468711152,0.1798455354254051,0.1027631600889928,0.1509227131541873,0.2877184025648879,0.1861165850556105,0.2419615003178184,0.2802509912459878,0.1204518663593264,0.166840097806228,0.1955920496492799,0.1634342283823399,0.2162359058382497,0.2325451095540324,0.2204974757323912,0.2865804783976218,0.3354379532777439,0.3467832180139133,0.4215673611784846,0.3708433221897373,0.3331321254701626,0.3904403974827681,0.1460271031858455,0.1599635185188692,0.2129635748765017,0.118097665607956,0.160211423437197,0.2222273646843248,0.3970923188292842,0.2436804469860642,0.3169175727896226,0.2276747777512494,0.1990432535038312,0.2504561764742143,0.5656565656565656,0.5105295364557279,0.6497633928371949,0.2269814832710976,0.1722265960612956,0.2251026210693812,0.1539222107088662,0.1357285901369659,0.1929694089798786,0.5366872229886643,0.357913389620253,0.4255265753647922,0.2917992710430827,0.1921744038674817,0.2435072176457556,0.3345101536237159,0.3662559312620892,0.4617920027034893,0.2166576311308646,0.1690127912635783,0.222360291254624,0.1209211758131737,0.1004004670092223,0.1479719360660355,0.1155635260571783,0.2617260423170621,0.3272374004216578,0.0686836303977384,0.1184810876075388,0.1631617883165448,0.5641646489104116,0.4579943922591213,0.5518409588304664,0.1916990871344352,0.1677130524494274,0.2289174955321984,0.4926389306947294,0.3597220086974558,0.4500394868956106,0.5631691648822271,0.5082302286972938,0.5984806920735831,0.3164196542922221,0.2502841551093816,0.3062529201562884,0.4358353510895884,0.4481590411695338,0.5420056077408788,0.1221315048328426,0.1184252032378927,0.1739237953783992,0.436830835117773,0.4015193079264162,0.4917697713027054,0.1661188359783422,0.1495288170406937,0.1999188717487147
NC_003690,0.2343940953998158,0.1624864860914974,0.2170100501743628,0.2116236786800136,0.1381962528798949,0.1939782377934588,0.393939393939394,0.5516923104041251,0.6724289017170904,0.1341176655400635,0.2466496151711172,0.3075507440776185,0.1054830531143072,0.1971879377358907,0.2472528567421193,0.7761194029850748,0.5929773405786813,0.6977569877795289,0.1898553558772406,0.1550993417076653,0.2074975075626272,0.1574474604319539,0.0989411350462673,0.1485727704568281,0.2929150577320861,0.1821414012457208,0.2371554511524678,0.2669238645642827,0.1210805706953841,0.1647120525518052,0.1716088863471923,0.1638557559499288,0.2159740258641981,0.1973901686341381,0.2252550747036881,0.290661156040348,0.3483045913914603,0.3601371922423141,0.4313893115210352,0.4041372021913512,0.338581799703584,0.3978929072613189,0.1552281973744473,0.156148469589217,0.2091348924794709,0.1432851873618481,0.1627255317404145,0.224487670942083,0.391471749063414,0.238131773305892,0.308741429927088,0.2462019523415537,0.2009919110500354,0.2547537411544184,0.5585106382978723,0.5068187226667595,0.6488727666949432,0.2359993480079978,0.1730823383839299,0.2266318213991971,0.1468865973716163,0.1323100635322532,0.1853845570128697,0.5790561867939975,0.3668614378560055,0.4357026590050492,0.2847233589393879,0.1888652263862423,0.2404673985462018,0.2952598144823535,0.3664152872319885,0.4615584156253642,0.1753488336310983,0.1654296909865799,0.2182073989738878,0.0975128025144677,0.0936206161937365,0.1422918262553245,0.1127785134012325,0.2546069471227049,0.3174023654787689,0.0749836048612611,0.1148375351406136,0.157639689677063,0.5808080808080808,0.4603954893195044,0.5587055207815029,0.1885577677854304,0.1589931379510891,0.2173183005306356,0.5411159603699032,0.3547603626278422,0.4481228033040698,0.6704035874439462,0.5220927913423086,0.6152480158325777,0.2882924849632576,0.2425698544653172,0.2950298899767627,0.4191919191919191,0.441294479218497,0.5396045106804956,0.1060391784736561,0.1138294937820985,0.1676675963784041,0.3295964125560539,0.3847519841674225,0.4779072086576917,0.167441835731823,0.1436132380077816,0.1896825468188658
NC_005062,0.2218982365786986,0.1623136325722925,0.2140074218972235,0.2206410561153037,0.1401879468612137,0.1968901791392132,0.4390243902439024,0.5436815900976405,0.6631476781950459,0.1273168168090286,0.2338149265948089,0.2931336761710665,0.137290191259824,0.202341171695143,0.251978495518505,0.8053892215568862,0.6009105086000911,0.702987694992722,0.19193240233924,0.1493892800848053,0.2016934024879342,0.1550690298097167,0.1020268733687738,0.1481910911165083,0.2941192167947852,0.1873167653875822,0.2462292812595738,0.2451173838102044,0.1249997784787656,0.1703105358387709,0.2011949548090336,0.1663891448464398,0.2206609881815049,0.2247293393644949,0.2226538525887773,0.2856034072022587,0.3085771495786782,0.3483499609049635,0.4230604646754421,0.3604365151177546,0.3248713418338246,0.381573902457214,0.1319093832685354,0.1550369950692305,0.2065815906228961,0.1253011974370178,0.1563852418917812,0.2147234630436947,0.439555397097816,0.2480615335793211,0.323878967554088,0.2352240477653839,0.2035655136006242,0.2558484931193605,0.5490196078431373,0.505103458350072,0.6404749730224761,0.2413139728297507,0.1758853473694834,0.2298673681480123,0.1322283828137736,0.1306069523627723,0.1845811556367625,0.5634017632404754,0.3544951152360046,0.4240685122151167,0.2650460603372947,0.1879508098414412,0.2363969166825927,0.2677734605518996,0.3608726893761127,0.4536770415431171,0.1639345580474356,0.1641645581474516,0.2159528723405999,0.0972074569202725,0.0943000172995032,0.1417252486814103,0.1219944408288667,0.2655384176023407,0.3314342600944838,0.0615573761154034,0.1154971827226666,0.1592805694020017,0.5954773869346733,0.4674298449272419,0.564725933967231,0.2107882496272676,0.1700187243053169,0.2309154628861934,0.5131499352009886,0.3652001944676163,0.4546022641157128,0.5750000000000001,0.5078326829802748,0.5906839836863915,0.3074697508504557,0.2528319685069876,0.3075915605384502,0.4045226130653266,0.435274066032769,0.5325701550727583,0.0930790495692481,0.1178746884108572,0.1719684109408313,0.4249999999999999,0.4093160163136082,0.4921673170197246,0.2074095145953436,0.1547056345469486,0.2055582078557302
